"OTU"	"Domain"	"Supergroup"	"Division/Kingdom"	"Phylum/Class"	"Level_X"	"Level_XX"	"Level_XXX"	"Level_XXXX"	"Level_XXXXX"	"Species"
"OTU2005"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Mollusca"	"Bivalvia"	"Heteroconchia"	"Hiatella"	NA	NA	NA
"OTU2006"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Mollusca"	"Bivalvia"	"Mytiloida"	NA	NA	NA	NA
"OTU2007"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Mollusca"	"Bivalvia"	"Mytiloida"	"Xenostrobus"	NA	NA	NA
"OTU2008"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Mollusca"	"Gastropoda"	"Caenogastropoda"	NA	NA	NA	NA
"OTU2009"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2010"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2011"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2012"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2013"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2014"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2015"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2016"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2017"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2018"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2019"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2020"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2021"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2022"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2023"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2024"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2025"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2026"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2027"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2028"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2029"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2030"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2031"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2032"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2033"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2034"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2035"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2036"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2037"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2038"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2039"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Chromadorea"	"Calomicrolaimus"	NA	NA	NA	NA
"OTU2040"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Chromadorea"	"Paracyatholaimus"	NA	NA	NA	NA
"OTU2041"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Chromadorea"	"Paracyatholaimus"	NA	NA	NA	NA
"OTU2042"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2043"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Ficopomatus"	"enigmaticus"	NA	NA	NA	"Ficopomatus_enigmaticus"
"OTU2044"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Enoplea"	"Anoplostoma"	NA	NA	NA	NA
"OTU2045"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Enoplea"	"Rhabdocoma"	NA	NA	NA	NA
"OTU2046"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2047"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Mollusca"	"Gastropoda"	"Heterobranchia"	NA	NA	NA	NA
"OTU2048"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Gastrotricha"	NA	NA	NA	NA	NA	NA
"OTU2049"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Gastrotricha"	"Chaetonotus"	NA	NA	NA	NA	NA
"OTU2050"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Gastrotricha"	"Chaetonotus"	NA	NA	NA	NA	NA
"OTU2051"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Macrostomorpha"	"Haplopharynx"	NA	NA	NA
"OTU2052"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Rhabdocoela"	"Itaipusa"	NA	NA	NA
"OTU2053"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Rhabdocoela"	NA	NA	NA	NA
"OTU2054"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Macrostomorpha"	"Microstomum"	NA	NA	NA
"OTU2055"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Chromadorea"	"Robbea"	NA	NA	NA	NA
"OTU2056"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Rhabdocoela"	"Acrorhynchides"	NA	NA	NA
"OTU2057"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Rhabdocoela"	"Provortex"	NA	NA	NA
"OTU2058"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Rhabdocoela"	"Provortex"	NA	NA	NA
"OTU2059"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Rhabdocoela"	"Provortex"	NA	NA	NA
"OTU2060"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Rhabdocoela"	"Provortex"	NA	NA	NA
"OTU2061"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Mollusca"	"Bivalvia"	"Pectinoida"	NA	NA	NA	NA
"OTU2062"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Dinophilus"	"gyrociliatus"	NA	NA	NA	"Dinophilus_gyrociliatus"
"OTU2063"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Gastrotricha"	"Aspidiophorus"	"tentaculatus"	NA	NA	NA	"Aspidiophorus_tentaculatus"
"OTU2064"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Seriata"	"Procerodes"	NA	NA	NA
"OTU2065"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Chelicerata"	NA	NA	NA	NA	NA
"OTU2066"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	NA	NA	NA	NA	NA
"OTU2067"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	NA	NA	NA	NA	NA
"OTU2068"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Spirorbis"	"bifurcatus"	NA	NA	NA	"Spirorbis_bifurcatus"
"OTU2069"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Spirorbis"	"bifurcatus"	NA	NA	NA	"Spirorbis_bifurcatus"
"OTU2070"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Spirorbis"	"bifurcatus"	NA	NA	NA	"Spirorbis_bifurcatus"
"OTU2071"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Spirorbis"	"bifurcatus"	NA	NA	NA	"Spirorbis_bifurcatus"
"OTU2072"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Spirorbis"	"bifurcatus"	NA	NA	NA	"Spirorbis_bifurcatus"
"OTU2073"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Spirorbis"	"bifurcatus"	NA	NA	NA	"Spirorbis_bifurcatus"
"OTU2074"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Neodexiospira"	"steueri"	NA	NA	NA	"Neodexiospira_steueri"
"OTU2075"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2076"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Janua"	NA	NA	NA	NA	NA
"OTU2077"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	NA	NA	NA	NA	NA
"OTU2078"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2079"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	NA	NA	NA	NA	NA
"OTU2080"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Seriata"	"Monocelis"	NA	NA	NA
"OTU2081"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2082"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2083"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2084"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2085"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2086"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2087"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2088"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2089"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2090"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2091"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2092"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2093"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2094"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2095"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2096"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2097"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2098"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2099"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2100"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2101"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2102"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Cyclopina"	NA	NA	NA
"OTU2103"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	NA	NA	NA	NA	NA
"OTU2104"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2105"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2106"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2107"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Tachidius"	NA	NA	NA
"OTU2108"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2109"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2110"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2111"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2112"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Enoplea"	NA	NA	NA	NA	NA
"OTU2113"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Enoplea"	NA	NA	NA	NA	NA
"OTU2114"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Enoplea"	NA	NA	NA	NA	NA
"OTU2115"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	NA	NA	NA	NA	NA	NA
"OTU2116"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	NA	NA	NA	NA	NA
"OTU2117"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	NA	NA	NA	NA	NA
"OTU2118"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	NA	NA	NA	NA	NA
"OTU2119"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	NA	NA	NA	NA	NA
"OTU2120"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Chromadorea"	"Spilophorella"	NA	NA	NA	NA
"OTU2121"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2122"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2123"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2124"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Urochordata"	"Ascidiacea"	NA	NA	NA	NA	NA
"OTU2125"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Hydroides"	"trivesiculosus"	NA	NA	NA	"Hydroides_trivesiculosus"
"OTU2126"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Hydroides"	"trivesiculosus"	NA	NA	NA	"Hydroides_trivesiculosus"
"OTU2127"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2128"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Kinorhyncha"	NA	NA	NA	NA	NA	NA
"OTU2129"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU2130"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Chelicerata"	"Arachnida"	"Halacarus"	NA	NA	NA
"OTU2131"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Protula"	NA	NA	NA	NA	NA
"OTU2132"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Salmacina"	NA	NA	NA	NA	NA
"OTU2133"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Protula"	NA	NA	NA	NA	NA
"OTU2134"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Rhabdocoela"	NA	NA	NA	NA
"OTU2135"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Spirorbis"	"bifurcatus"	NA	NA	NA	"Spirorbis_bifurcatus"
"OTU2136"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Echinodermata"	NA	NA	NA	NA	NA	NA
"OTU2137"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Echinodermata"	NA	NA	NA	NA	NA	NA
"OTU2138"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2139"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2140"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2141"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2142"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2143"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2144"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2145"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2146"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2147"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2148"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2149"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2150"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2151"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Asterocheridae"	NA	NA	NA
"OTU2152"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2153"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2154"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2155"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2156"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2157"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2158"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2159"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2160"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Centropages"	NA	NA	NA
"OTU2161"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Centropages"	NA	NA	NA
"OTU2162"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Centropages"	NA	NA	NA
"OTU2163"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Centropages"	NA	NA	NA
"OTU2164"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Centropages"	NA	NA	NA
"OTU2165"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2166"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2167"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2168"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2169"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2170"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2171"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Rhabdocoela"	NA	NA	NA	NA
"OTU2172"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2173"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2174"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2175"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2176"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2177"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2178"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2179"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2180"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2181"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2182"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2183"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2184"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU2185"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Rhabdocoela"	NA	NA	NA	NA
"OTU2186"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Rhabdocoela"	NA	NA	NA	NA
"OTU2187"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Zaus"	NA	NA	NA
"OTU2188"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Zaus"	NA	NA	NA
"OTU2189"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Zaus"	NA	NA	NA
"OTU2190"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Zaus"	NA	NA	NA
"OTU2191"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Zaus"	NA	NA	NA
"OTU2192"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Zaus"	NA	NA	NA
"OTU2193"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Zaus"	NA	NA	NA
"OTU2194"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Zaus"	NA	NA	NA
"OTU2195"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Amphiascoides"	NA	NA	NA
"OTU2196"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Amphiascoides"	NA	NA	NA
